id,tackles_r_mean,tackles_r_skew,tackles_r_kurtosis,tackles_r_var,tackles_r_median,tackles_r_count,offsides_r_mean,offsides_r_skew,offsides_r_kurtosis,offsides_r_var,offsides_r_median,offsides_r_count,total_shots_l,yellow_cards_r_mean,yellow_cards_r_skew,yellow_cards_r_kurtosis,yellow_cards_r_var,yellow_cards_r_median,yellow_cards_r_count,fouls_l_mean,fouls_l_skew,fouls_l_kurtosis,fouls_l_var,fouls_l_median,fouls_l_count,shots_on_target_l,corners_l_mean,corners_l_skew,corners_l_kurtosis,corners_l_var,corners_l_median,corners_l_count,total_shots_r,goals_r_mean,goals_r_skew,goals_r_kurtosis,goals_r_var,goals_r_median,goals_r_count,shots_on_target_r,passes_r,possession_r,pass_chains_r_count,tackles_l_mean,tackles_l_skew,tackles_l_kurtosis,tackles_l_var,tackles_l_median,tackles_l_count,possession_l,goals_l_mean,goals_l_skew,goals_l_kurtosis,goals_l_var,goals_l_median,goals_l_count,corners_r_mean,corners_r_skew,corners_r_kurtosis,corners_r_var,corners_r_median,corners_r_count,ball_on_side_r,red_cards_r_mean,red_cards_r_skew,red_cards_r_kurtosis,red_cards_r_var,red_cards_r_median,red_cards_r_count,red_cards_l_mean,red_cards_l_skew,red_cards_l_kurtosis,red_cards_l_var,red_cards_l_median,red_cards_l_count,passes_l,yellow_cards_l_mean,yellow_cards_l_skew,yellow_cards_l_kurtosis,yellow_cards_l_var,yellow_cards_l_median,yellow_cards_l_count,free_kicks_r_mean,free_kicks_r_skew,free_kicks_r_kurtosis,free_kicks_r_var,free_kicks_r_median,free_kicks_r_count,free_kicks_l_mean,free_kicks_l_skew,free_kicks_l_kurtosis,free_kicks_l_var,free_kicks_l_median,free_kicks_l_count,fouls_r_mean,fouls_r_skew,fouls_r_kurtosis,fouls_r_var,fouls_r_median,fouls_r_count,offsides_l_mean,offsides_l_skew,offsides_l_kurtosis,offsides_l_var,offsides_l_median,offsides_l_count,ball_on_side_l,pass_chains_l_count
100174,3373.076923076923,-0.16497741988668368,-1.3273471727257453,2991612.224852071,3403.5,26,0.0,0.0,-3.0,0.0,0.0,0,25,0.0,0.0,-3.0,0.0,0.0,0,2568.9,0.35883448848174787,-1.1133017584180336,2149980.09,2096.0,10,46,0.0,0.0,-3.0,0.0,0.0,0,0,2830.0,0.0,-2.0,5914624.0,2830.0,2,1,389,44,0,2875.054054054054,-0.0399930074222053,-1.4053576025223558,3049479.186267348,2808.0,37,56,3789.0,-0.2729621966251032,-1.4729139884991098,839640.5,3912.5,4,0.0,0.0,-3.0,0.0,0.0,0,44,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,658,0.0,0.0,-3.0,0.0,0.0,0,2684.0,0.1627589414958527,-1.2161164113497533,2087007.4545454546,2149.0,11,2454.0,0.0,-2.0,611524.0,2454.0,2,3236.0,0.0,-3.0,0.0,3236.0,1,0.0,0.0,-3.0,0.0,0.0,0,56,0
100175,2607.1,0.3061355687061013,-0.9344419566801765,2374060.9566666665,2485.5,30,0.0,0.0,-3.0,0.0,0.0,0,3,0.0,0.0,-3.0,0.0,0.0,0,4042.8,-0.04074227904176356,-1.2018015929876698,1232002.1600000001,3712.0,5,13,3683.0,0.0,-2.0,2825761.0,3683.0,2,0,3419.0,0.0,-3.0,0.0,3419.0,1,12,235,34,0,3138.3333333333335,-0.19985269302624903,-0.7848504138356778,2504956.0317460317,3369.0,21,66,0.0,0.0,-3.0,0.0,0.0,0,3239.0,0.0,-3.0,0.0,3239.0,1,42,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,834,0.0,0.0,-3.0,0.0,0.0,0,4321.857142857143,-0.4795173107103319,-0.926363384491566,1131135.2653061224,4575.0,7,1784.3333333333333,-0.5496521187282136,-1.5000000000000004,658636.2222222222,2120.0,3,1393.0,0.0,-2.0,528529.0,1393.0,2,5464.0,0.0,-3.0,0.0,5464.0,1,58,0
100176,3439.777777777778,-0.3693436596796637,-1.476551149200275,4161508.61728395,4282.0,27,0.0,0.0,-3.0,0.0,0.0,0,5,0.0,0.0,-3.0,0.0,0.0,0,1564.6666666666667,0.6680969980079288,-1.5000000000000009,84408.22222222222,1400.0,3,11,0.0,0.0,-3.0,0.0,0.0,0,0,1918.5,0.0,-2.0,79242.25,1918.5,2,1,229,29,0,2352.8888888888887,1.0211563606475038,0.18784778054297213,2202044.5432098764,2013.0,18,71,1165.5,0.0,-2.0,18090.25,1165.5,2,1530.0,0.0,-3.0,0.0,1530.0,1,49,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,920,0.0,0.0,-3.0,0.0,0.0,0,1960.75,0.7942555070610697,-1.0183154987030443,533952.1875,1686.5,4,3712.5,0.0,-2.0,756030.25,3712.5,2,3712.5,0.0,-2.0,756030.25,3712.5,2,0.0,0.0,-3.0,0.0,0.0,0,51,0
100177,2618.7586206896553,0.24574600644197617,-1.4538207120324766,2428929.4244946493,2039.0,29,0.0,0.0,-3.0,0.0,0.0,0,13,0.0,0.0,-3.0,0.0,0.0,0,3679.3333333333335,0.9818983129869696,-0.650455260292035,1450490.0,3143.0,9,3,3330.0,0.0,-2.0,4186116.0,3330.0,2,0,3380.0,0.0,-3.0,0.0,3380.0,1,5,228,31,0,3007.714285714286,-0.0062526870018809015,-0.5376858463258944,2401726.204081633,3023.0,21,69,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,41,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,682,0.0,0.0,-3.0,0.0,0.0,0,3875.909090909091,0.6112677808745199,-1.1954142259828509,1454515.9008264465,3230.0,11,3522.25,-0.9497715718162201,-0.8499022626708546,3770055.6875,4335.0,4,4771.0,-0.9180259814364403,-0.876443355901976,320696.0,4997.0,4,5479.0,0.0,-3.0,0.0,5479.0,1,59,0
100178,3380.5882352941176,-0.35726052971320194,-1.194224484213757,2854716.3598615914,3627.5,34,0.0,0.0,-3.0,0.0,0.0,0,19,3289.0,0.0,-3.0,0.0,3289.0,1,3197.0,0.0,-2.0,2289169.0,3197.0,2,33,1063.0,0.0,-2.0,12544.0,1063.0,2,0,0.0,0.0,-3.0,0.0,0.0,0,6,319,31,0,2749.157894736842,-0.27496924654201665,-1.0371169054324203,2167254.4487534626,2619.0,19,69,3797.3333333333335,-0.6298641867762838,-1.4999999999999996,3105243.5555555555,4690.0,3,0.0,0.0,-3.0,0.0,0.0,0,53,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,860,0.0,0.0,-3.0,0.0,0.0,0,2576.0,0.6789338350268135,-1.4999999999999996,2297394.6666666665,1684.0,3,3226.0,-0.7432196922828358,-0.9365346091325191,695859.5,3461.5,4,3677.3333333333335,0.19121659915728248,-1.5,113005.55555555555,3634.0,3,0.0,0.0,-3.0,0.0,0.0,0,47,0
100179,2490.5555555555557,0.1217327185889329,-1.3690973851473054,3102456.3209876544,2813.0,27,0.0,0.0,-3.0,0.0,0.0,0,12,0.0,0.0,-3.0,0.0,0.0,0,3522.25,-0.4169759449071662,-1.4415056541860798,2348665.8541666665,4127.0,12,30,0.0,0.0,-3.0,0.0,0.0,0,0,5119.0,0.0,-3.0,0.0,5119.0,1,0,314,42,0,3081.516129032258,-0.03830595575225198,-1.5382990509140484,2809056.5723205,3551.0,31,58,3536.0,0.0,-3.0,0.0,3536.0,1,5745.0,0.0,-3.0,0.0,5745.0,1,50,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,799,0.0,0.0,-3.0,0.0,0.0,0,3604.6153846153848,-0.547583292832679,-1.3094612975717301,2249407.9289940824,4235.0,13,4343.0,0.0,-3.0,0.0,4343.0,1,4343.0,0.0,-3.0,0.0,4343.0,1,0.0,0.0,-3.0,0.0,0.0,0,50,0
100180,3578.6388888888887,-0.3872729701822621,-1.0622443307552698,2917058.1751543204,4019.5,36,0.0,0.0,-3.0,0.0,0.0,0,24,0.0,0.0,-3.0,0.0,0.0,0,4146.666666666667,0.3263930748671968,-1.5000000000000009,754842.888888889,3951.0,3,67,2736.0,0.36403370936661356,-0.5107333837097934,1401379.3333333333,2490.0,6,0,0.0,0.0,-3.0,0.0,0.0,0,3,219,23,0,2840.25,-0.35590330831287853,-1.0223805066116416,2230944.6875,3241.5,16,77,3607.0,0.0,-3.0,0.0,3607.0,1,0.0,0.0,-3.0,0.0,0.0,0,60,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,826,0.0,0.0,-3.0,0.0,0.0,0,4593.2,-0.4747168893965204,-1.3404881490906957,790682.1599999999,4952.0,5,2027.6,0.9053290662534796,-0.29284640525760386,1779532.64,1671.0,5,2040.25,0.7847475273801146,-0.8597791474278571,2223615.6875,1615.0,4,0.0,0.0,-3.0,0.0,0.0,0,40,0
100181,3273.75,0.17371093526408507,-1.0938597454755814,2346573.7708333335,3077.5,24,0.0,0.0,-3.0,0.0,0.0,0,6,0.0,0.0,-3.0,0.0,0.0,0,3148.0,-0.09709871053156044,-1.512384665496668,2239843.111111111,3092.0,9,10,2189.5,0.0,-2.0,2227556.25,2189.5,2,0,3154.5,0.0,-2.0,41820.25,3154.5,2,0,227,35,0,3601.695652173913,-0.5218078293936612,-0.867562015923605,2711891.689981096,4001.0,23,65,2371.0,0.0,-2.0,2256004.0,2371.0,2,384.0,0.0,-3.0,0.0,384.0,1,43,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,663,4800.0,0.0,-3.0,0.0,4800.0,1,2897.8,0.02232063503155939,-1.5335758676990756,2579259.16,2853.0,10,3013.5,0.0,-2.0,39006.25,3013.5,2,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,57,0
100182,2842.2,0.25407849489223694,-1.2135568319696295,2994952.226666666,2221.0,30,0.0,0.0,-3.0,0.0,0.0,0,23,0.0,0.0,-3.0,0.0,0.0,0,5964.0,0.0,-3.0,0.0,5964.0,1,50,2155.0,0.0,-3.0,0.0,2155.0,1,0,0.0,0.0,-3.0,0.0,0.0,0,0,148,14,0,4568.5,-0.7845621097393993,-1.02479775652835,2441666.25,5139.0,4,86,2240.6666666666665,0.5680105175380128,-1.5,2388360.2222222225,1572.0,3,0.0,0.0,-3.0,0.0,0.0,0,53,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,1157,0.0,0.0,-3.0,0.0,0.0,0,4872.666666666667,0.3363060772447012,-1.5000000000000004,679048.2222222222,4681.0,3,2723.4,0.675351905947641,-0.3995446613336653,2036534.2399999998,2510.0,5,2491.75,0.8515057953621864,-0.8914733952131457,2819999.1875,1923.0,4,3973.0,0.0,-3.0,0.0,3973.0,1,47,0
100183,3158.181818181818,-0.42481205289798146,-0.9963119714707092,2856529.4820936644,3670.0,33,0.0,0.0,-3.0,0.0,0.0,0,17,0.0,0.0,-3.0,0.0,0.0,0,2487.6666666666665,0.48304051518031166,-0.7210227749590694,2033197.3333333333,2040.0,9,15,5661.0,0.0,-3.0,0.0,5661.0,1,0,4222.0,0.0,-3.0,0.0,4222.0,1,9,191,34,0,2588.8260869565215,0.3728209418895029,-1.3101829464883015,2965890.3175803404,2040.0,23,66,3317.5,0.0,-2.0,471282.25,3317.5,2,4860.0,0.0,-3.0,0.0,4860.0,1,35,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,701,5208.0,0.0,-3.0,0.0,5208.0,1,2422.9,0.6254475464506637,-0.4590120552313701,1867630.0899999999,1988.0,10,3841.8,-0.5619044224356609,-1.4618555081827471,3153042.5599999996,5007.0,5,3237.0,0.0,-2.0,4726276.0,3237.0,2,0.0,0.0,-3.0,0.0,0.0,0,65,0
100184,3051.1714285714284,0.1793509566031862,-1.2108027176212215,2564501.2848979593,3225.0,35,0.0,0.0,-3.0,0.0,0.0,0,37,0.0,0.0,-3.0,0.0,0.0,0,3460.3333333333335,0.7037815757026941,-1.5,1594184.222222222,2618.0,3,36,3034.8,-0.325927354013238,-1.455921372000897,1435410.9600000002,3384.0,5,0,853.0,0.0,-3.0,0.0,853.0,1,0,190,21,0,3179.133333333333,0.10149694471353224,-1.1383281122355708,3334208.6488888883,2618.0,15,79,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,62,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,914,2518.0,0.0,-3.0,0.0,2518.0,1,3806.2,-0.06959817091308106,-1.5972130789016203,1152267.76,4123.0,5,2220.0,0.0,-3.0,0.0,2220.0,1,2220.0,0.0,-3.0,0.0,2220.0,1,4325.0,0.0,-2.0,40804.0,4325.0,2,38,0
100185,2707.962962962963,0.2824942292746177,-1.067625563325669,3170385.739368999,2643.0,27,0.0,0.0,-3.0,0.0,0.0,0,4,0.0,0.0,-3.0,0.0,0.0,0,2719.5,0.044114688502007546,-1.5061036155702505,1152204.25,2697.0,4,19,5584.0,0.0,-3.0,0.0,5584.0,1,0,2556.0,0.0,-2.0,1232100.0,2556.0,2,1,254,34,0,3291.785714285714,-0.11962015069864966,-1.1308821776239215,3075534.4540816327,3387.0,14,66,0.0,0.0,-3.0,0.0,0.0,0,3516.0,0.0,-3.0,0.0,3516.0,1,43,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,803,0.0,0.0,-3.0,0.0,0.0,0,3805.5,0.18973865716728444,-1.194211291761157,1698462.25,3712.5,4,2508.5,0.0,-2.0,32580.25,2508.5,2,2689.0,0.0,-3.0,0.0,2689.0,1,5685.0,0.0,-3.0,0.0,5685.0,1,57,0
100186,3773.2083333333335,-0.9459405873883983,0.08918194915569089,2660025.9982638885,3988.5,24,0.0,0.0,-3.0,0.0,0.0,0,13,0.0,0.0,-3.0,0.0,0.0,0,1303.6666666666667,0.07611913795918698,-1.6995429218784308,147637.22222222222,1297.5,6,90,4569.0,0.0,-2.0,1394761.0,4569.0,2,0,0.0,0.0,-3.0,0.0,0.0,0,0,265,42,0,1939.5263157894738,0.8881741694886199,-0.06336571500642751,1372930.8808864264,1714.0,19,58,3384.4,-0.7971155081190611,-0.7029173973648315,2892549.4400000004,3996.0,5,2307.0,0.0,-3.0,0.0,2307.0,1,55,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,754,0.0,0.0,-3.0,0.0,0.0,0,1302.0,0.09625143794164942,-1.4815274680825223,126562.85714285714,1292.0,7,2954.0,0.0,-3.0,0.0,2954.0,1,2954.0,0.0,-3.0,0.0,2954.0,1,1291.0,0.0,-3.0,0.0,1291.0,1,45,0
100187,3354.1428571428573,-0.38554907106083913,-1.1235903877291038,2931762.7891156464,3481.0,21,0.0,0.0,-3.0,0.0,0.0,0,5,0.0,0.0,-3.0,0.0,0.0,0,3062.222222222222,0.48845118389686265,-0.92749078943694,3103634.1728395065,2688.0,9,67,0.0,0.0,-3.0,0.0,0.0,0,0,2128.0,0.0,-3.0,0.0,2128.0,1,12,349,39,0,2908.5,0.30303156554187155,-0.7313250987287057,2290048.6346153845,2739.0,26,61,4623.0,-0.5930320746513281,-1.2077990105323424,402988.5,4799.0,4,0.0,0.0,-3.0,0.0,0.0,0,44,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,680,0.0,0.0,-3.0,0.0,0.0,0,3062.222222222222,0.48845118389686265,-0.92749078943694,3103634.1728395065,2688.0,9,1855.0,0.0,-3.0,0.0,1855.0,1,5076.0,0.0,-3.0,0.0,5076.0,1,0.0,0.0,-3.0,0.0,0.0,0,56,0
100188,3523.84,-0.29046297522730685,-1.2796999245219083,2935793.6543999994,3692.0,25,0.0,0.0,-3.0,0.0,0.0,0,20,0.0,0.0,-3.0,0.0,0.0,0,2851.3,0.18803471692499368,-0.8534678500325548,1716198.0100000002,3072.5,10,9,3721.0,0.0252298649024799,-1.4999999999999998,2575824.6666666665,3694.0,3,0,0.0,0.0,-3.0,0.0,0.0,0,2,278,39,0,3164.8260869565215,-0.05511291760000069,-0.7983425399161832,2137101.9697542535,3223.0,23,61,4732.0,0.0,-3.0,0.0,4732.0,1,0.0,0.0,-3.0,0.0,0.0,0,56,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,716,0.0,0.0,-3.0,0.0,0.0,0,2883.7,0.18568524003119244,-0.7483656991545087,1641256.8099999998,3072.5,10,5496.0,0.0,-3.0,0.0,5496.0,1,5496.0,0.0,-3.0,0.0,5496.0,1,1873.0,0.0,-3.0,0.0,1873.0,1,44,0
100189,2564.5,0.44342032780145046,-1.2781247057314422,3229615.522727273,2153.5,22,0.0,0.0,-3.0,0.0,0.0,0,3,1159.0,0.0,-3.0,0.0,1159.0,1,3467.3333333333335,-0.03845088194279648,-1.2928467746664714,2050053.3888888888,3500.0,12,23,695.0,0.0,-3.0,0.0,695.0,1,0,3257.75,0.3761638812946646,-1.0565042816048162,1195437.1875,3111.0,4,6,288,38,0,3131.0,0.3318687399401489,-1.3376723849195729,2621688.0,2685.5,30,62,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,38,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,693,0.0,0.0,-3.0,0.0,0.0,0,3467.3333333333335,-0.03845088194279648,-1.2928467746664714,2050053.3888888888,3500.0,12,2005.0,0.745057211385993,-1.0422738164663141,1482153.5,1606.0,4,1350.6666666666667,0.5079472445304217,-1.5000000000000007,263596.22222222225,1159.0,3,0.0,0.0,-3.0,0.0,0.0,0,62,0
100190,3091.0,-0.1011340086028517,-1.549651050785716,3183767.6842105263,3718.0,19,0.0,0.0,-3.0,0.0,0.0,0,1,0.0,0.0,-3.0,0.0,0.0,0,3046.0,1.6581377569187896,1.3460251591332861,1237382.857142857,2626.0,7,30,2957.0,0.0,-3.0,0.0,2957.0,1,0,0.0,0.0,-3.0,0.0,0.0,0,1,173,26,0,3485.2105263157896,0.5326247304598383,-1.3744194413678499,2492875.5346260383,2705.0,19,74,1035.0,0.0,-3.0,0.0,1035.0,1,0.0,0.0,-3.0,0.0,0.0,0,40,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,1146,5641.0,0.0,-3.0,0.0,5641.0,1,3327.125,0.9639808284429507,-0.7691802495363627,1635928.859375,2826.5,8,2097.6666666666665,0.49247411626181925,-1.4999999999999996,1410788.222222222,1671.0,3,1825.25,0.9399527330609934,-0.8659891463734799,1280723.6875,1339.5,4,0.0,0.0,-3.0,0.0,0.0,0,60,0
100191,2983.44,0.2520638256505192,-0.8438222232411512,2139822.1664,2712.0,25,0.0,0.0,-3.0,0.0,0.0,0,3,0.0,0.0,-3.0,0.0,0.0,0,3540.6,-0.15800256170529714,-1.7513395777977643,3404645.44,3956.0,5,24,0.0,0.0,-3.0,0.0,0.0,0,0,4993.5,0.0,-2.0,819930.25,4993.5,2,4,335,44,0,3039.3478260869565,0.12383084603804176,-1.2417395473905009,3344053.0094517963,2964.0,23,56,2785.5,0.0,-2.0,20880.25,2785.5,2,0.0,0.0,-3.0,0.0,0.0,0,52,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,724,0.0,0.0,-3.0,0.0,0.0,0,3344.625,-0.19108051777113896,-1.5726467753466393,3370711.984375,3676.5,8,994.0,0.0,-3.0,0.0,994.0,1,994.0,0.0,-3.0,0.0,994.0,1,0.0,0.0,-3.0,0.0,0.0,0,48,0
100192,3005.6153846153848,0.22247577604218982,-1.5953352247330195,4088271.6213017753,2207.0,26,0.0,0.0,-3.0,0.0,0.0,0,29,0.0,0.0,-3.0,0.0,0.0,0,4106.0,0.5382300369739593,-1.1195507352745546,750608.4,3836.0,5,38,0.0,0.0,-3.0,0.0,0.0,0,0,826.0,0.0,-3.0,0.0,826.0,1,0,219,30,0,3431.375,0.05364402344367769,-0.8732363750942751,2047663.859375,3541.0,16,70,1982.0,0.0,-2.0,173889.0,1982.0,2,0.0,0.0,-3.0,0.0,0.0,0,51,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,1006,0.0,0.0,-3.0,0.0,0.0,0,4045.5,0.7758397439080599,-0.6630948068077771,643808.25,3789.5,6,0.0,0.0,-3.0,0.0,0.0,0,1715.0,0.0,-2.0,100.0,1715.0,2,0.0,0.0,-3.0,0.0,0.0,0,49,0
100193,3112.5789473684213,-0.010292836028533798,-0.9157288442067557,2322959.40166205,2730.0,19,0.0,0.0,-3.0,0.0,0.0,0,19,0.0,0.0,-3.0,0.0,0.0,0,3302.25,0.7578326101045892,-0.9678092290069995,2614812.6875,2814.5,4,15,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,0,295,28,0,3179.6666666666665,0.32626170055755804,-0.6502702216734391,2293727.6888888893,2759.0,15,72,2430.5,0.0,-2.0,229920.25,2430.5,2,0.0,0.0,-3.0,0.0,0.0,0,50,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,805,2382.0,0.0,-3.0,0.0,2382.0,1,3640.4,0.2224369782093074,-1.4976098318348197,2549231.84,3247.0,5,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,50,0
100194,3101.3333333333335,-0.18089050346961313,-1.0165289560429251,2700873.7460317467,2802.0,21,0.0,0.0,-3.0,0.0,0.0,0,40,0.0,0.0,-3.0,0.0,0.0,0,3270.4615384615386,0.29667023303438506,-1.3802929073423509,2895896.556213018,2903.0,13,41,3898.0,0.0,-3.0,0.0,3898.0,1,0,1940.0,0.0,-2.0,203401.0,1940.0,2,1,318,47,0,3312.5714285714284,-0.02437539218991232,-1.6214765817011834,3369807.816326531,2970.5,28,53,4392.0,0.0,-3.0,0.0,4392.0,1,0.0,0.0,-3.0,0.0,0.0,0,52,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,694,0.0,0.0,-3.0,0.0,0.0,0,3287.4,0.2348489187793493,-1.4974073775811734,3274849.4399999995,2903.0,15,762.0,0.0,-3.0,0.0,762.0,1,2574.0,0.0,-2.0,3283344.0,2574.0,2,0.0,0.0,-3.0,0.0,0.0,0,48,0
100195,3286.4146341463415,-0.10719931957425431,-1.0862675986165493,2840233.36466389,3435.0,41,0.0,0.0,-3.0,0.0,0.0,0,1,0.0,0.0,-3.0,0.0,0.0,0,2692.2,0.3624570338539057,-1.7001755080840506,4460569.359999999,1369.0,5,20,2299.0,0.0,-3.0,0.0,2299.0,1,0,0.0,0.0,-3.0,0.0,0.0,0,10,229,25,0,2423.5263157894738,0.7124543665363051,-1.0297865380209916,3309938.354570637,1503.0,19,75,0.0,0.0,-3.0,0.0,0.0,0,1516.0,0.0,-3.0,0.0,1516.0,1,48,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,918,0.0,0.0,-3.0,0.0,0.0,0,2397.6666666666665,0.6644226434811745,-1.3964396759824311,4150890.555555556,1312.0,6,3057.6666666666665,0.021204739412507712,-1.0769667228247886,3407461.2222222225,2809.0,6,3057.6666666666665,0.021204739412507712,-1.0769667228247886,3407461.2222222225,2809.0,6,0.0,0.0,-3.0,0.0,0.0,0,52,0
100196,3142.75,-0.02899186351401024,-1.3483153898390872,3405539.625,2979.0,32,0.0,0.0,-3.0,0.0,0.0,0,14,0.0,0.0,-3.0,0.0,0.0,0,3973.5,-0.46248087108272773,-1.4051543621966731,2409176.75,4397.0,4,5,0.0,0.0,-3.0,0.0,0.0,0,0,0.0,0.0,-3.0,0.0,0.0,0,4,207,28,0,3882.785714285714,-0.9024315476659381,0.3860755596322729,2326701.5969387754,3773.5,14,72,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,47,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,958,0.0,0.0,-3.0,0.0,0.0,0,3717.0,-0.08431412230408279,-1.3576088066974195,1914849.3333333333,3699.0,6,2045.3333333333333,0.5243558028732546,-1.4999999999999996,2505648.2222222225,1430.0,3,2823.5,0.0,-2.0,1941842.25,2823.5,2,0.0,0.0,-3.0,0.0,0.0,0,53,0
100197,2918.8636363636365,-0.15012170861548557,-1.081913025309637,2375616.6632231404,3331.5,22,3423.0,0.0,-3.0,0.0,3423.0,1,30,0.0,0.0,-3.0,0.0,0.0,0,4058.4,-1.0045317358346606,-0.640001410086704,3041198.44,4881.5,10,71,0.0,0.0,-3.0,0.0,0.0,0,0,4150.0,0.0,-3.0,0.0,4150.0,1,10,350,43,0,3251.939393939394,-0.22827828782298915,-1.3570217293751552,3103615.511478421,3384.0,33,57,2560.5,0.0,-2.0,6972.25,2560.5,2,0.0,0.0,-3.0,0.0,0.0,0,51,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,692,0.0,0.0,-3.0,0.0,0.0,0,3798.6363636363635,-0.668814450554521,-1.3032023368294832,3439497.3223140496,4588.0,11,3213.5,0.0,-2.0,43890.25,3213.5,2,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,49,0
100198,3065.0434782608695,0.009151278084374253,-1.4894811566376727,3383242.0415879022,2994.0,23,0.0,0.0,-3.0,0.0,0.0,0,7,0.0,0.0,-3.0,0.0,0.0,0,2984.3333333333335,0.39859527996102084,-0.7096737515726912,1131756.5555555557,2702.5,6,25,877.0,0.0,-3.0,0.0,877.0,1,0,4999.0,0.0,-3.0,0.0,4999.0,1,6,295,35,0,2969.04,0.17727264502207726,-1.0687326458015225,2246458.5983999996,2688.0,25,65,4494.0,0.0,-3.0,0.0,4494.0,1,2709.0,0.0,-3.0,0.0,2709.0,1,46,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,846,1445.0,0.0,-3.0,0.0,1445.0,1,2580.875,0.5300340973690462,-0.6168510252370059,1375275.859375,2542.5,8,5313.0,0.0,-3.0,0.0,5313.0,1,4746.666666666667,0.7070241096449102,-1.5000000000000022,160370.88888888888,4466.0,3,1370.5,0.0,-2.0,152490.25,1370.5,2,54,0
100199,2710.3076923076924,0.028454306194990415,-1.2960080798230045,2848802.6745562134,2631.0,13,0.0,0.0,-3.0,0.0,0.0,0,26,0.0,0.0,-3.0,0.0,0.0,0,3123.9,-0.10209660312488648,-1.3762393284742716,2996957.8899999997,3408.0,10,8,3331.3333333333335,-0.6407976644985067,-1.5,4960046.888888889,4494.0,3,0,5929.0,0.0,-3.0,0.0,5929.0,1,7,293,41,0,3159.0416666666665,0.3040722946739167,-1.3031069584656814,2935606.8732638895,2931.5,24,59,1801.5,0.0,-2.0,1023132.25,1801.5,2,1506.0,0.0,-3.0,0.0,1506.0,1,50,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,839,0.0,0.0,-3.0,0.0,0.0,0,3369.846153846154,-0.3405280451660603,-1.078407128452547,2672857.3609467456,3673.0,13,0.0,0.0,-3.0,0.0,0.0,0,0.0,0.0,-3.0,0.0,0.0,0,5385.0,0.0,-3.0,0.0,5385.0,1,50,0
